anchor_prediction,challenger_prediction,root_id,status,trigger_count,wins,regressions,triggered_cases,net_gain
Boerhaave,Acute dystonic reactions,E_65,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Acute dystonic reactions,E_66,present,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Acute dystonic reactions,E_70,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Acute dystonic reactions,E_73,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Acute dystonic reactions,E_77,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Acute dystonic reactions,E_79,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Acute dystonic reactions,E_84,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Acute dystonic reactions,E_9,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Acute dystonic reactions,E_91,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_0,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_124,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_129,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_142,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_148,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_151,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_194,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_196,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_201,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_208,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_211,present,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_218,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_22,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_220,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_25,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_62,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_65,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_66,present,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_70,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_73,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_77,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_79,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_84,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_9,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Anemia,E_91,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,GERD,E_124,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_129,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_148,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_15,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_151,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_157,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_175,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_181,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_201,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_210,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_211,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_3,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_65,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_70,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_71,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_73,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_76,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_78,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,GERD,E_79,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,PSVT,E_0,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_124,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_129,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_142,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_148,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_151,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_194,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_196,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_201,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_208,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_211,present,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_218,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_22,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_220,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_25,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_62,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_65,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_66,present,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_70,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_73,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_77,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_79,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_84,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_9,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,PSVT,E_91,absent,1,0,1,['nb37_98::test:121061'],-1
Boerhaave,Panic attack,E_124,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_129,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_148,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_15,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_151,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_157,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_175,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_181,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_201,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_210,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_211,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_3,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_65,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_70,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_71,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_73,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_76,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_78,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Panic attack,E_79,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_124,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_129,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_148,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_15,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_151,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_157,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_175,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_181,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_201,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_210,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_211,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_3,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_65,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_70,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_71,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_73,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_76,absent,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_78,present,1,0,1,['nb37_98::test:28012'],-1
Boerhaave,Unstable angina,E_79,absent,1,0,1,['nb37_98::test:28012'],-1
Bronchiectasis,Acute COPD exacerbation / infection,E_47,absent,1,0,1,['nb37_98::test:128997'],-1
Bronchiectasis,Bronchitis,E_120,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_124,present,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_18,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_181,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_182,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_209,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_214,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_215,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_45,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_46,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Bronchitis,E_47,absent,1,0,1,['nb37_98::test:128997'],-1
Bronchiectasis,GERD,E_120,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_124,present,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_129,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_18,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_181,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_182,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_201,present,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_209,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_214,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_215,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_45,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_46,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,GERD,E_77,present,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Panic attack,E_116,absent,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Panic attack,E_124,present,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Panic attack,E_129,absent,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Panic attack,E_181,absent,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Panic attack,E_214,absent,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Panic attack,E_66,present,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Panic attack,E_77,present,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Pneumonia,E_116,absent,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Pneumonia,E_120,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Pneumonia,E_18,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Pneumonia,E_182,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Pneumonia,E_209,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Pneumonia,E_215,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Pneumonia,E_45,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Pneumonia,E_46,absent,1,0,1,['nb38_196::test:3379'],-1
Bronchiectasis,Pneumonia,E_66,present,1,0,1,['nb38_196::test:134107'],-1
Bronchiectasis,Viral pharyngitis,E_47,absent,1,0,1,['nb37_98::test:128997'],-1
Bronchiolitis,Acute otitis media,E_124,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_129,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_142,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_181,present,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_201,present,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_214,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_23,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_32,present,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_4,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_45,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_66,present,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_77,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_91,present,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Acute otitis media,E_97,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Bronchitis,E_125,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Bronchitis,E_142,present,1,0,1,['nb38_196::test:109763'],-1
Bronchiolitis,Bronchitis,E_183,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Bronchitis,E_201,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Bronchitis,E_209,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Bronchitis,E_209,present,1,0,1,['nb38_196::test:10950'],-1
Bronchiolitis,Bronchitis,E_214,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Bronchitis,E_23,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Bronchitis,E_23,present,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Bronchitis,E_32,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Bronchitis,E_65,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Croup,E_125,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Croup,E_183,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Croup,E_201,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Croup,E_209,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Croup,E_209,present,1,0,1,['nb38_196::test:10950'],-1
Bronchiolitis,Croup,E_214,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Croup,E_23,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Croup,E_23,present,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Croup,E_32,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Croup,E_65,absent,1,0,1,['nb38_196::test:33679'],-1
Bronchiolitis,Ebola,E_124,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_129,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_142,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_142,present,1,0,1,['nb37_98::test:82580'],-1
Bronchiolitis,Ebola,E_181,present,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_201,present,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_214,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_23,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_32,present,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_4,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_45,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_77,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Ebola,E_97,absent,1,0,1,['nb38_196::test:71912'],-1
Bronchiolitis,Epiglottitis,E_142,present,1,0,1,['nb37_98::test:82580'],-1
Bronchiolitis,Epiglottitis,E_66,present,1,0,1,['nb37_98::test:82580'],-1
Bronchiolitis,Epiglottitis,E_91,present,1,0,1,['nb37_98::test:82580'],-1
Bronchiolitis,Pneumonia,E_142,present,1,0,1,['nb37_98::test:82580'],-1
Bronchiolitis,Pneumonia,E_66,present,1,0,1,['nb37_98::test:82580'],-1
Bronchiolitis,Pneumonia,E_91,present,1,0,1,['nb37_98::test:82580'],-1
Bronchitis,Acute otitis media,E_155,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_164,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_172,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_175,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_178,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_203,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_208,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_21,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_211,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Acute otitis media,E_79,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_0,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_124,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_129,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_142,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_151,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_155,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_164,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_172,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_175,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_178,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_181,present,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_194,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_201,present,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_203,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_208,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_21,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_211,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_214,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_25,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_45,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_66,present,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_70,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_77,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_79,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Allergic sinusitis,E_91,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_155,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_164,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_172,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_175,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_178,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_203,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_208,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_21,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_211,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,Bronchiolitis,E_79,absent,1,0,1,['nb37_98::test:45547'],-1
Bronchitis,HIV (initial infection),E_129,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_151,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_166,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_178,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_181,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_194,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_201,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_41,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_48,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_50,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_66,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_76,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_78,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_84,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_91,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,HIV (initial infection),E_97,present,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_129,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_151,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_166,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_178,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_181,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_194,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_201,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_41,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_48,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_50,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_66,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_76,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_78,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_84,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_91,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Influenza,E_97,present,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Inguinal hernia,E_129,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Inguinal hernia,E_151,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Inguinal hernia,E_166,absent,1,0,1,['nb38_196::test:90104'],-1
Bronchitis,Inguinal hernia,E_178,absent,1,0,1,['nb38_196::test:90104'],-1
