disease_a,disease_b,root_evidence_id,pair_root_rank,pair_root_utility
Bronchiolitis,Pancreatic neoplasm,E_135,11,0.06535470685573634
Bronchiolitis,Pancreatic neoplasm,E_131,12,0.06365393520212187
HIV (initial infection),Pancreatic neoplasm,E_91,1,0.04988324918955103
HIV (initial infection),Pancreatic neoplasm,E_79,2,0.037743766197684936
HIV (initial infection),Pancreatic neoplasm,E_201,3,0.0282108113478754
HIV (initial infection),Pancreatic neoplasm,E_70,4,0.025994122621218023
HIV (initial infection),Pancreatic neoplasm,E_50,5,0.025003266044798075
HIV (initial infection),Pancreatic neoplasm,E_144,6,0.02209053215740651
HIV (initial infection),Pancreatic neoplasm,E_69,7,0.020975716312247667
HIV (initial infection),Pancreatic neoplasm,E_88,8,0.01980485538754773
HIV (initial infection),Pancreatic neoplasm,E_97,9,0.019533883310637785
HIV (initial infection),Pancreatic neoplasm,E_89,10,0.019232085914455063
HIV (initial infection),Pancreatic neoplasm,E_9,11,0.018229556216935075
HIV (initial infection),Pancreatic neoplasm,E_129,12,0.0160088019937127
Acute pulmonary edema,Panic attack,E_151,1,0.07487336649734497
Acute pulmonary edema,Panic attack,E_152,2,0.0560281258530014
Acute pulmonary edema,Panic attack,E_106,3,0.034095129902955344
Acute pulmonary edema,Panic attack,E_105,4,0.03368053012215582
Acute pulmonary edema,Panic attack,E_124,5,0.030727247466403845
Acute pulmonary edema,Panic attack,E_104,6,0.02794073952401473
Acute pulmonary edema,Panic attack,E_155,7,0.027161494798276568
Acute pulmonary edema,Panic attack,E_218,8,0.025895185605688736
Acute pulmonary edema,Panic attack,E_82,9,0.02583012320117384
Acute pulmonary edema,Panic attack,E_217,10,0.022035891488071224
Acute pulmonary edema,Panic attack,E_78,11,0.021347275500674466
Acute pulmonary edema,Panic attack,E_157,12,0.019087942896660614
Croup,Viral pharyngitis,E_54,1,0.23510945870171102
Croup,Viral pharyngitis,E_53,2,0.1254143018823087
Croup,Viral pharyngitis,E_57,3,0.1222099411595952
Croup,Viral pharyngitis,E_59,4,0.09799885749905066
Croup,Viral pharyngitis,E_56,5,0.09215602269764524
Croup,Viral pharyngitis,E_58,6,0.09032490867773911
Croup,Viral pharyngitis,E_55,7,0.0801771741684752
Croup,Viral pharyngitis,E_201,8,0.03572926949125274
Croup,Viral pharyngitis,E_41,9,0.03447046144642175
Croup,Viral pharyngitis,E_66,10,0.0337042661175204
Croup,Viral pharyngitis,E_79,11,0.03223053750735516
Croup,Viral pharyngitis,E_49,12,0.027817721636368874
Bronchiectasis,Pneumonia,E_54,1,0.2569226050047454
Bronchiectasis,Pneumonia,E_55,2,0.21775473941700513
Bronchiectasis,Pneumonia,E_57,3,0.14896514204592504
Bronchiectasis,Pneumonia,E_53,4,0.11841040133615897
Bronchiectasis,Pneumonia,E_129,5,0.09900836959801876
Bronchiectasis,Pneumonia,E_59,6,0.09809025677502758
Bronchiectasis,Pneumonia,E_56,7,0.09224197261549565
Bronchiectasis,Pneumonia,E_58,8,0.09040915079511182
Bronchiectasis,Pneumonia,E_130,9,0.08164065814450162
Bronchiectasis,Pneumonia,E_133,10,0.07788825608007603
Bronchiectasis,Pneumonia,E_136,11,0.07463575224238664
Bronchiectasis,Pneumonia,E_135,12,0.06561836131940708
Myocarditis,Pneumonia,E_129,1,0.09898232315635483
Myocarditis,Pneumonia,E_130,2,0.08163332263760793
Myocarditis,Pneumonia,E_136,3,0.07462100304921587
Myocarditis,Pneumonia,E_133,4,0.06887891571939446
Myocarditis,Pneumonia,E_135,5,0.06561600262595041
Myocarditis,Pneumonia,E_131,6,0.06390843108812606
Myocarditis,Pneumonia,E_134,7,0.06319749172804853
Myocarditis,Pneumonia,E_132,8,0.06214320963481755
Myocarditis,Pneumonia,E_201,9,0.058576365900210446
Myocarditis,Pneumonia,E_77,10,0.03872053772622686
Myocarditis,Pneumonia,E_91,11,0.03669151167300519
Myocarditis,Pneumonia,E_79,12,0.03556696057326597
Anemia,HIV (initial infection),E_129,1,0.101988062855446
Anemia,HIV (initial infection),E_133,2,0.08842001758030725
Anemia,HIV (initial infection),E_130,3,0.08165713815181405
Anemia,HIV (initial infection),E_136,4,0.07465807546374244
Anemia,HIV (initial infection),E_135,5,0.06562841651567282
Anemia,HIV (initial infection),E_131,6,0.06392052192243644
Anemia,HIV (initial infection),E_134,7,0.06322456904998403
Anemia,HIV (initial infection),E_132,8,0.062167711301622464
Anemia,HIV (initial infection),E_91,9,0.049901155516313835
Anemia,HIV (initial infection),E_66,10,0.029632083588413016
Anemia,HIV (initial infection),E_208,11,0.026234629809766177
Anemia,HIV (initial infection),E_50,12,0.025016997747403014
Bronchiectasis,Chronic rhinosinusitis,E_54,1,0.25685686765837235
Bronchiectasis,Chronic rhinosinusitis,E_55,2,0.21772784739435536
Bronchiectasis,Chronic rhinosinusitis,E_57,3,0.1489290110219527
Bronchiectasis,Chronic rhinosinusitis,E_53,4,0.12557405808266772
Bronchiectasis,Chronic rhinosinusitis,E_59,5,0.09806417737338492
Bronchiectasis,Chronic rhinosinusitis,E_56,6,0.092217448105812
Bronchiectasis,Chronic rhinosinusitis,E_58,7,0.09038511358047628
Bronchiectasis,Chronic rhinosinusitis,E_79,8,0.04096785816075025
Bronchiectasis,Chronic rhinosinusitis,E_77,9,0.03862584350454592
Bronchiectasis,Chronic rhinosinusitis,E_66,10,0.03804884880323461
Bronchiectasis,Chronic rhinosinusitis,E_226,11,0.03313139466872647
Bronchiectasis,Chronic rhinosinusitis,E_181,12,0.024721155593813684
Chronic rhinosinusitis,Tuberculosis,E_54,1,0.25618051585726337
Chronic rhinosinusitis,Tuberculosis,E_55,2,0.2075827377023124
Chronic rhinosinusitis,Tuberculosis,E_57,3,0.14800656884201865
Chronic rhinosinusitis,Tuberculosis,E_53,4,0.12556666268976754
Chronic rhinosinusitis,Tuberculosis,E_59,5,0.09805981349720427
Chronic rhinosinusitis,Tuberculosis,E_56,6,0.09221334441029333
Chronic rhinosinusitis,Tuberculosis,E_58,7,0.09038109142422304
Chronic rhinosinusitis,Tuberculosis,E_124,8,0.0510386608173989
Chronic rhinosinusitis,Tuberculosis,E_79,9,0.040963353387614004
Chronic rhinosinusitis,Tuberculosis,E_226,10,0.033128424740161325
Chronic rhinosinusitis,Tuberculosis,E_91,11,0.03273872282380474
Chronic rhinosinusitis,Tuberculosis,E_45,12,0.03076054924725933
Panic attack,URTI,E_181,1,0.0476012967511815
Panic attack,URTI,E_201,2,0.043013155423534094
Panic attack,URTI,E_66,3,0.037050210313375125
Panic attack,URTI,E_91,4,0.03694100159553551
Panic attack,URTI,E_97,5,0.03140970372631945
Panic attack,URTI,E_124,6,0.030745699537982615
Panic attack,URTI,E_79,7,0.030503418534690425
Panic attack,URTI,E_48,8,0.02828724366082905
Panic attack,URTI,E_155,9,0.02717516501956265
Panic attack,URTI,E_82,10,0.025843694827214197
Panic attack,URTI,E_41,11,0.02543069024705104
Panic attack,URTI,E_49,12,0.022349362163780022
Bronchiectasis,Viral pharyngitis,E_54,1,0.2570864359481192
Bronchiectasis,Viral pharyngitis,E_55,2,0.2178485792459597
Bronchiectasis,Viral pharyngitis,E_57,3,0.1490576655608788
Bronchiectasis,Viral pharyngitis,E_53,4,0.12564659279380755
Bronchiectasis,Viral pharyngitis,E_59,5,0.09815398343997961
Bronchiectasis,Viral pharyngitis,E_56,6,0.092301899803747
Bronchiectasis,Viral pharyngitis,E_58,7,0.09046788724713815
Bronchiectasis,Viral pharyngitis,E_77,8,0.03863920152075679
Bronchiectasis,Viral pharyngitis,E_66,9,0.038065831611130106
Bronchiectasis,Viral pharyngitis,E_181,10,0.03673723026488573
Bronchiectasis,Viral pharyngitis,E_41,11,0.03457045085554348
Bronchiectasis,Viral pharyngitis,E_79,12,0.032366537167598956
Tuberculosis,URTI,E_54,1,0.25641535360094975
Tuberculosis,URTI,E_55,2,0.20770672496733794
Tuberculosis,URTI,E_57,3,0.1481382044952042
Tuberculosis,URTI,E_53,4,0.12336465134606206
Tuberculosis,URTI,E_59,5,0.09815166762852282
Tuberculosis,URTI,E_56,6,0.09229972206434656
Tuberculosis,URTI,E_58,7,0.0904657527788016
Tuberculosis,URTI,E_181,8,0.04758991016321764
Tuberculosis,URTI,E_97,9,0.03140179675554225
Tuberculosis,URTI,E_45,10,0.030773251002614913
Tuberculosis,URTI,E_79,11,0.030491998299306478
Tuberculosis,URTI,E_48,12,0.028279173016341547
Ebola,HIV (initial infection),E_54,1,0.1814509421941552
Ebola,HIV (initial infection),E_53,2,0.12296522007528585
Ebola,HIV (initial infection),E_129,3,0.10123040064908713
Ebola,HIV (initial infection),E_59,4,0.09740827842666683
Ebola,HIV (initial infection),E_56,5,0.09160065481083202
Ebola,HIV (initial infection),E_58,6,0.08978057579324022
Ebola,HIV (initial infection),E_130,7,0.08138691033191328
Ebola,HIV (initial infection),E_57,8,0.07546118623129072
Ebola,HIV (initial infection),E_136,9,0.07411684273275343
Ebola,HIV (initial infection),E_135,10,0.06554135688105095
Ebola,HIV (initial infection),E_131,11,0.06383572790211939
Ebola,HIV (initial infection),E_134,12,0.06284902656138501
Panic attack,Possible NSTEMI / STEMI,E_79,1,0.044249285129942854
Panic attack,Possible NSTEMI / STEMI,E_124,2,0.03072988399208932
Panic attack,Possible NSTEMI / STEMI,E_69,3,0.030398119103974146
Panic attack,Possible NSTEMI / STEMI,E_105,4,0.02732771439084316
Panic attack,Possible NSTEMI / STEMI,E_155,5,0.027163449998640538
Panic attack,Possible NSTEMI / STEMI,E_70,6,0.02716040752384356
Panic attack,Possible NSTEMI / STEMI,E_104,7,0.026479295064253595
Panic attack,Possible NSTEMI / STEMI,E_82,8,0.025832063845128973
Panic attack,Possible NSTEMI / STEMI,E_78,9,0.02134935421310365
Panic attack,Possible NSTEMI / STEMI,E_157,10,0.0190891228197685
Panic attack,Possible NSTEMI / STEMI,E_71,11,0.01883947929755309
Panic attack,Possible NSTEMI / STEMI,E_89,12,0.01714157253248927
Acute pulmonary edema,Myocarditis,E_151,1,0.07484695466493829
Acute pulmonary edema,Myocarditis,E_152,2,0.055268299187140976
Acute pulmonary edema,Myocarditis,E_106,3,0.03407996612999494
Acute pulmonary edema,Myocarditis,E_105,4,0.03366258533248625
Acute pulmonary edema,Myocarditis,E_104,5,0.02792376453172787
Acute pulmonary edema,Myocarditis,E_50,6,0.02312333841464704
Acute pulmonary edema,Myocarditis,E_155,7,0.017798320130881094
Acute pulmonary edema,Myocarditis,E_0,8,0.01680663424401635
Acute pulmonary edema,Myocarditis,E_5,9,0.011215514125815848
Acute pulmonary edema,Myocarditis,E_8,10,0.008413615788646085
Acute pulmonary edema,Myocarditis,E_67,11,0.008198264836553783
Acute pulmonary edema,Myocarditis,E_64,12,0.0031415441772052848
Anaphylaxis,Pancreatic neoplasm,E_151,1,0.07309595986988221
Anaphylaxis,Pancreatic neoplasm,E_152,2,0.055852604712610145
Anaphylaxis,Pancreatic neoplasm,E_79,3,0.03774285951313145
Anaphylaxis,Pancreatic neoplasm,E_66,4,0.02946157722600515
Anaphylaxis,Pancreatic neoplasm,E_201,5,0.028209848161483454
Anaphylaxis,Pancreatic neoplasm,E_70,6,0.025993491066744895
Anaphylaxis,Pancreatic neoplasm,E_226,7,0.024151750153329904
Anaphylaxis,Pancreatic neoplasm,E_82,8,0.02216060122522559
Anaphylaxis,Pancreatic neoplasm,E_69,9,0.02097512981355233
Anaphylaxis,Pancreatic neoplasm,E_89,10,0.01923156172857486
Anaphylaxis,Pancreatic neoplasm,E_214,11,0.01904848337940472
Anaphylaxis,Pancreatic neoplasm,E_129,12,0.01600780162327588
Chronic rhinosinusitis,Localized edema,E_151,1,0.07523605973765031
Chronic rhinosinusitis,Localized edema,E_201,2,0.058941721380176976
Chronic rhinosinusitis,Localized edema,E_152,3,0.05592081966443798
Chronic rhinosinusitis,Localized edema,E_124,4,0.05105156138102278
Chronic rhinosinusitis,Localized edema,E_79,5,0.04097743412750244
Chronic rhinosinusitis,Localized edema,E_226,6,0.033137703744447786
Chronic rhinosinusitis,Localized edema,E_181,7,0.024729741660805805
Chronic rhinosinusitis,Localized edema,E_106,8,0.02425543701324471
Chronic rhinosinusitis,Localized edema,E_120,9,0.023923782100898384
Chronic rhinosinusitis,Localized edema,E_118,10,0.021108457458853303
Chronic rhinosinusitis,Localized edema,E_103,11,0.017477041637472216
Chronic rhinosinusitis,Localized edema,E_125,12,0.01691935883309639
Possible NSTEMI / STEMI,Unstable angina,E_78,1,0.024349937873098283
Possible NSTEMI / STEMI,Unstable angina,E_218,2,0.02373057481501897
Possible NSTEMI / STEMI,Unstable angina,E_161,3,0.01644738921056529
Possible NSTEMI / STEMI,Unstable angina,E_143,4,0.01000268924289055
Possible NSTEMI / STEMI,Unstable angina,E_2,5,0.009961848965192479
Possible NSTEMI / STEMI,Unstable angina,E_108,6,0.008643702473776467
Possible NSTEMI / STEMI,Unstable angina,E_191,7,0.008596045243001284
Possible NSTEMI / STEMI,Unstable angina,E_14,8,0.00833685852645973
Possible NSTEMI / STEMI,Unstable angina,E_13,9,0.007541897693887148
Possible NSTEMI / STEMI,Unstable angina,E_225,10,0.0008168187536142635
Possible NSTEMI / STEMI,Unstable angina,E_50,11,0.0005541067736713328
Possible NSTEMI / STEMI,Unstable angina,E_105,12,0.0005180554335092489
Boerhaave,Possible NSTEMI / STEMI,E_79,1,0.04423482088643978
Boerhaave,Possible NSTEMI / STEMI,E_69,2,0.03038854376119286
Boerhaave,Possible NSTEMI / STEMI,E_78,3,0.029330957149038637
Boerhaave,Possible NSTEMI / STEMI,E_105,4,0.027318344242170382
Boerhaave,Possible NSTEMI / STEMI,E_70,5,0.027150459562803667
Boerhaave,Possible NSTEMI / STEMI,E_104,6,0.02647028195675519
Boerhaave,Possible NSTEMI / STEMI,E_50,7,0.026052460147811603
Boerhaave,Possible NSTEMI / STEMI,E_71,8,0.018833394972818374
Boerhaave,Possible NSTEMI / STEMI,E_89,9,0.017133470776708154
Boerhaave,Possible NSTEMI / STEMI,E_161,10,0.01644262642611384
Boerhaave,Possible NSTEMI / STEMI,E_225,11,0.013163646753139933
Boerhaave,Possible NSTEMI / STEMI,E_2,12,0.009959125995158764
Localized edema,Pneumonia,E_129,1,0.0990210903959131
Localized edema,Pneumonia,E_133,2,0.08297102919098553
Localized edema,Pneumonia,E_130,3,0.08164407245058555
Localized edema,Pneumonia,E_151,4,0.07524138866302352
Localized edema,Pneumonia,E_136,5,0.07464261839278788
Localized edema,Pneumonia,E_135,6,0.06561945907952556
Localized edema,Pneumonia,E_131,7,0.0639117975919708
Localized edema,Pneumonia,E_134,8,0.06321247025402423
Localized edema,Pneumonia,E_132,9,0.06215630204396407
Localized edema,Pneumonia,E_201,10,0.0586095948246988
Localized edema,Pneumonia,E_152,11,0.05607019766947861
Localized edema,Pneumonia,E_77,12,0.038741467140965054
Acute COPD exacerbation / infection,Scombroid food poisoning,E_129,1,0.10194594671205816
Acute COPD exacerbation / infection,Scombroid food poisoning,E_130,2,0.08160658835356815
Acute COPD exacerbation / infection,Scombroid food poisoning,E_133,3,0.07693841469625202
Acute COPD exacerbation / infection,Scombroid food poisoning,E_136,4,0.07460387678098788
Acute COPD exacerbation / infection,Scombroid food poisoning,E_135,5,0.06559129836923858
Acute COPD exacerbation / infection,Scombroid food poisoning,E_131,6,0.06388436972771903
Acute COPD exacerbation / infection,Scombroid food poisoning,E_134,7,0.0631809234545312
Acute COPD exacerbation / infection,Scombroid food poisoning,E_132,8,0.06212590296901457
Acute COPD exacerbation / infection,Scombroid food poisoning,E_201,9,0.05241550490861989
Acute COPD exacerbation / infection,Scombroid food poisoning,E_79,10,0.05127072171236218
Acute COPD exacerbation / infection,Scombroid food poisoning,E_123,11,0.031949887185103366
Acute COPD exacerbation / infection,Scombroid food poisoning,E_77,12,0.029592430461253007
Bronchitis,Tuberculosis,E_54,1,0.25625268523081113
Bronchitis,Tuberculosis,E_55,2,0.20761236817340228
Bronchitis,Tuberculosis,E_57,3,0.14804624892245014
Bronchitis,Tuberculosis,E_53,4,0.12251191185185147
Bronchitis,Tuberculosis,E_59,5,0.09808843718993508
Bronchitis,Tuberculosis,E_56,6,0.09224026151671996
Bronchitis,Tuberculosis,E_58,7,0.09040747369538325
Bronchitis,Tuberculosis,E_77,8,0.03335026212630972
Bronchitis,Tuberculosis,E_45,9,0.0307645229958544
Bronchitis,Tuberculosis,E_79,10,0.03046974026327724
Bronchitis,Tuberculosis,E_123,11,0.029335231513273614
Bronchitis,Tuberculosis,E_69,12,0.02607970197944023
Bronchitis,Spontaneous rib fracture,E_220,1,0.043463725849550876
Bronchitis,Spontaneous rib fracture,E_77,2,0.03331012682273674
Bronchitis,Spontaneous rib fracture,E_79,3,0.030415135464116342
Bronchitis,Spontaneous rib fracture,E_123,4,0.02930014031570224
Bronchitis,Spontaneous rib fracture,E_78,5,0.02697843573757005
Bronchitis,Spontaneous rib fracture,E_91,6,0.02541643794584604
Bronchitis,Spontaneous rib fracture,E_181,7,0.021575585419081333
Bronchitis,Spontaneous rib fracture,E_214,8,0.016759757259537794
Bronchitis,Spontaneous rib fracture,E_97,9,0.01632146311777197
Bronchitis,Spontaneous rib fracture,E_203,10,0.013678606351070634
Bronchitis,Spontaneous rib fracture,E_219,11,0.009195132549874616
Bronchitis,Spontaneous rib fracture,E_209,12,0.008770485503072415
Acute otitis media,Pulmonary embolism,E_151,1,0.056222348402884564
Acute otitis media,Pulmonary embolism,E_152,2,0.056073071461834975
Acute otitis media,Pulmonary embolism,E_66,3,0.03820079518775059
Acute otitis media,Pulmonary embolism,E_181,4,0.030832451613407134
Acute otitis media,Pulmonary embolism,E_201,5,0.02994393552517724
Acute otitis media,Pulmonary embolism,E_196,6,0.02942637704115376
Acute otitis media,Pulmonary embolism,E_91,7,0.02731607083116607
Acute otitis media,Pulmonary embolism,E_220,8,0.023150328541085622
Acute otitis media,Pulmonary embolism,E_45,9,0.022688990834706598
Acute otitis media,Pulmonary embolism,E_159,10,0.012854961644205829
Acute otitis media,Pulmonary embolism,E_109,11,0.012205161246537657
Acute otitis media,Pulmonary embolism,E_209,12,0.010589821159445465
Myocarditis,Pericarditis,E_220,1,0.021931831797062217
Myocarditis,Pericarditis,E_218,2,0.020318898472980438
Myocarditis,Pericarditis,E_3,3,0.016471061587174686
Myocarditis,Pericarditis,E_175,4,0.01205835309088687
Myocarditis,Pericarditis,E_64,5,0.003141993749263715
Myocarditis,Pericarditis,E_66,6,0.0011740957410257462
Myocarditis,Pericarditis,E_133,7,0.0006571413377923922
Myocarditis,Pericarditis,E_53,8,0.0003489714403933804
Myocarditis,Pericarditis,E_217,9,0.00022251325678499572
Myocarditis,Pericarditis,E_0,10,3.882212290605344e-05
Myocarditis,Pericarditis,E_155,11,2.176532849543634e-05
Myocarditis,Pericarditis,E_54,12,5.931060261983594e-06
Pericarditis,SLE,E_129,1,0.09259242946283237
Pericarditis,SLE,E_130,2,0.08154530622572702
Pericarditis,SLE,E_133,3,0.08049867944411718
Pericarditis,SLE,E_136,4,0.07455065116247661
Pericarditis,SLE,E_135,5,0.06554081265052251
Pericarditis,SLE,E_131,6,0.06383519783448602
Pericarditis,SLE,E_132,7,0.06208041481547775
Pericarditis,SLE,E_79,8,0.03678270593251589
Pericarditis,SLE,E_220,9,0.02193354180389363
Pericarditis,SLE,E_217,10,0.01982967489349029
Pericarditis,SLE,E_155,11,0.01884081839269882
Pericarditis,SLE,E_89,12,0.01838551539436749
Pulmonary embolism,Spontaneous rib fracture,E_151,1,0.054668799972541704
Pulmonary embolism,Spontaneous rib fracture,E_152,2,0.05406068519787393
Pulmonary embolism,Spontaneous rib fracture,E_201,3,0.03822120552266148
Pulmonary embolism,Spontaneous rib fracture,E_196,4,0.029395673981850598
Pulmonary embolism,Spontaneous rib fracture,E_78,5,0.026979020797301023
Pulmonary embolism,Spontaneous rib fracture,E_45,6,0.022644401751523862
Pulmonary embolism,Spontaneous rib fracture,E_203,7,0.01367882190213384
Pulmonary embolism,Spontaneous rib fracture,E_159,8,0.012831517292424587
Pulmonary embolism,Spontaneous rib fracture,E_109,9,0.012182603259237939
Pulmonary embolism,Spontaneous rib fracture,E_34,10,0.008457187329259631
Pulmonary embolism,Spontaneous rib fracture,E_216,11,0.008245926661066586
Pulmonary embolism,Spontaneous rib fracture,E_110,12,0.006511243482491532
Pancreatic neoplasm,Pneumonia,E_77,1,0.038734649134396434
